name,image_id,confidence,xmin,ymin,xmax,ymax
echinus,000521.xml,0.38203978538513184,3691.31298828125,1165.2021484375,3839.999755859375,1383.4105224609375
echinus,000788.xml,0.5409228205680847,2015.5743408203125,1685.70849609375,2211.0654296875,1866.8046875
starfish,000035.xml,0.6327509880065918,1827.6387939453125,1414.58740234375,1942.4117431640625,1530.44921875
echinus,000035.xml,0.3224835693836212,404.60723876953125,1122.9642333984375,498.94671630859375,1230.7239990234375
echinus,000035.xml,0.3055739104747772,925.1946411132812,1055.955810546875,1025.4805908203125,1213.0078125
echinus,000694.xml,0.7418190240859985,1704.37255859375,258.5929870605469,2306.81982421875,889.4049072265625
echinus,000694.xml,0.5772687792778015,1016.1012573242188,2014.3914794921875,1360.7791748046875,2163.826416015625
echinus,000694.xml,0.4415668547153473,1012.4230346679688,1684.05908203125,1338.3770751953125,2051.127197265625
echinus,000694.xml,0.35718899965286255,2753.7587890625,2033.809326171875,3073.1748046875,2155.5576171875
scallop,000320.xml,0.7305121421813965,3071.26220703125,1516.941650390625,3282.181884765625,1705.57666015625
scallop,000320.xml,0.5052852034568787,2450.440673828125,1916.7159423828125,2653.905517578125,2116.77001953125
starfish,000333.xml,0.8038375377655029,2767.29150390625,1196.712158203125,3068.856201171875,1467.6177978515625
scallop,000333.xml,0.7148380279541016,2169.383544921875,1803.8604736328125,2376.91357421875,2005.9088134765625
starfish,000333.xml,0.6734880208969116,2520.56787109375,613.76123046875,2730.446044921875,801.6934814453125
scallop,000333.xml,0.4616207778453827,1240.89501953125,1530.4522705078125,1454.6070556640625,1720.7725830078125
scallop,000333.xml,0.3688311278820038,2493.48046875,1722.533447265625,2708.464599609375,1928.6607666015625
echinus,000650.xml,0.8444493412971497,573.9539794921875,168.20138549804688,861.4205932617188,469.7802429199219
echinus,000650.xml,0.7978248596191406,208.71588134765625,1840.263916015625,539.8029174804688,2118.883056640625
echinus,000650.xml,0.7595553398132324,3.7723443508148193,538.4935913085938,181.95632934570312,875.6280517578125
echinus,000650.xml,0.7470895051956177,6.564387798309326,0.0,205.50559997558594,298.1697998046875
echinus,000650.xml,0.738750696182251,2159.0126953125,1552.0174560546875,2345.583984375,1743.396484375
echinus,000650.xml,0.7260206937789917,2870.571533203125,1165.76171875,3068.10693359375,1357.556640625
echinus,000650.xml,0.42415183782577515,3146.3232421875,920.3976440429688,3345.639404296875,1106.2783203125
echinus,000732.xml,0.7957934141159058,1156.294677734375,159.9987335205078,1359.3387451171875,396.6370849609375
echinus,000732.xml,0.6825249791145325,2281.328857421875,1347.0986328125,2484.123779296875,1533.0804443359375
echinus,000732.xml,0.5130971670150757,3042.757568359375,775.3795166015625,3263.279541015625,971.1566772460938
echinus,000732.xml,0.3044549226760864,193.0119171142578,393.5758361816406,384.801025390625,578.9741821289062
echinus,000732.xml,0.3013390600681305,669.4270629882812,1642.20703125,842.1342163085938,1834.7740478515625
scallop,000303.xml,0.7347528338432312,2958.090087890625,1007.0177612304688,3252.359375,1220.721923828125
scallop,000303.xml,0.5538455843925476,3211.819580078125,884.2343139648438,3477.646728515625,1054.3621826171875
scallop,000303.xml,0.4331021308898926,2188.860595703125,852.0284423828125,2409.0537109375,1029.648193359375
scallop,000303.xml,0.3979566991329193,2580.35791015625,1031.35791015625,2801.34423828125,1194.8177490234375
holothurian,000188.xml,0.7669070363044739,1832.085205078125,966.8644409179688,2408.756591796875,1207.643310546875
scallop,000188.xml,0.47753286361694336,870.1109619140625,1538.163330078125,1267.2630615234375,1876.9365234375
holothurian,000188.xml,0.3888762295246124,491.75665283203125,618.7567138671875,1091.742431640625,1226.576904296875
starfish,000798.xml,0.9628957509994507,1350.6212158203125,155.24607849121094,1561.53125,335.19049072265625
starfish,000798.xml,0.9220278859138489,785.91845703125,72.3512954711914,939.440673828125,216.862060546875
echinus,000798.xml,0.9126771092414856,1158.5316162109375,686.8773193359375,1336.2337646484375,829.0841064453125
starfish,000798.xml,0.8975411653518677,1.8865083456039429,184.46690368652344,177.73800659179688,290.710693359375
echinus,000798.xml,0.8958056569099426,1032.8251953125,189.9407196044922,1161.5732421875,311.5832824707031
starfish,000798.xml,0.8911044597625732,553.621337890625,748.8018798828125,712.06787109375,884.9336547851562
echinus,000798.xml,0.8697850704193115,539.6924438476562,86.85665893554688,684.8023071289062,216.21156311035156
starfish,000798.xml,0.8661264777183533,1183.9427490234375,508.7052917480469,1373.622314453125,679.736572265625
starfish,000798.xml,0.8589911460876465,194.25738525390625,384.3603210449219,408.03741455078125,561.4724731445312
starfish,000798.xml,0.8309752345085144,539.8104858398438,248.2707977294922,709.8131713867188,397.6202087402344
echinus,000798.xml,0.8191676735877991,395.2846374511719,543.7471923828125,526.9668579101562,663.8821411132812
echinus,000798.xml,0.8070827126502991,360.0169372558594,64.07550048828125,478.8293762207031,169.50045776367188
starfish,000798.xml,0.7781132459640503,1469.52734375,881.2704467773438,1667.3604736328125,1014.1995239257812
echinus,000798.xml,0.777111291885376,314.5348205566406,745.6506958007812,477.0448303222656,853.0531616210938
echinus,000798.xml,0.771330714225769,562.8137817382812,606.5601196289062,682.1571044921875,704.5794677734375
starfish,000798.xml,0.7489743232727051,192.6268310546875,955.1527099609375,400.3333740234375,1084.91552734375
echinus,000798.xml,0.7444531321525574,1712.9876708984375,370.3931884765625,1919.9998779296875,513.8897705078125
echinus,000798.xml,0.7150901556015015,163.550537109375,38.60852813720703,337.0544738769531,158.90255737304688
starfish,000798.xml,0.6252458095550537,1794.2396240234375,981.6893310546875,1919.9998779296875,1089.939697265625
echinus,000798.xml,0.3700428009033203,914.8331298828125,993.2185668945312,1158.6229248046875,1079.1754150390625
holothurian,000798.xml,0.3225516676902771,1041.65625,532.749755859375,1182.574951171875,690.4606323242188
holothurian,000018.xml,0.6222065687179565,991.5133056640625,619.7974853515625,1237.381103515625,836.7991943359375
echinus,000018.xml,0.535875678062439,786.9054565429688,123.42800903320312,935.2059936523438,281.50518798828125
starfish,000018.xml,0.3541211187839508,1031.530029296875,324.9036865234375,1161.1134033203125,453.4604797363281
starfish,000016.xml,0.9565236568450928,617.834716796875,689.7901000976562,836.841064453125,899.8274536132812
holothurian,000016.xml,0.5040653347969055,1156.9935302734375,635.9049682617188,1314.7960205078125,722.7191772460938
starfish,000016.xml,0.3508206009864807,421.5280456542969,555.0812377929688,585.390380859375,673.406005859375
holothurian,000016.xml,0.34516412019729614,229.9812774658203,745.0192260742188,453.1161804199219,975.3573608398438
holothurian,000182.xml,0.8066914081573486,2323.761474609375,1190.775390625,2819.389404296875,1430.0699462890625
echinus,000182.xml,0.7370700836181641,2978.359375,831.644775390625,3261.74853515625,1111.53564453125
echinus,000182.xml,0.7297054529190063,1929.2420654296875,475.9651184082031,2605.915771484375,1230.70166015625
echinus,000182.xml,0.32925400137901306,1750.6700439453125,1255.0870361328125,1925.9874267578125,1450.86279296875
echinus,000222.xml,0.386419415473938,2186.08837890625,652.6727905273438,2357.40625,841.337646484375
echinus,000490.xml,0.6910939812660217,287.9024353027344,1280.9921875,488.5124816894531,1475.46337890625
echinus,000490.xml,0.4795648455619812,1711.70751953125,2009.9439697265625,1942.7376708984375,2160.830322265625
echinus,000493.xml,0.7712051868438721,3391.100341796875,730.8839111328125,3641.763916015625,941.9715576171875
echinus,000493.xml,0.48763763904571533,2929.166015625,1680.2784423828125,3211.423828125,1885.9967041015625
scallop,000087.xml,0.7699534893035889,2014.0472412109375,1450.1767578125,2361.267333984375,1736.8775634765625
echinus,000087.xml,0.3743826150894165,1067.4503173828125,1097.89599609375,1255.8134765625,1279.2567138671875
echinus,000768.xml,0.5687178373336792,1835.954345703125,1999.981689453125,2060.2431640625,2156.23486328125
echinus,000768.xml,0.3570795953273773,2981.0419921875,2000.9306640625,3216.744140625,2159.150634765625
echinus,000136.xml,0.5809062719345093,1052.7586669921875,1573.8504638671875,1539.8580322265625,1999.133056640625
starfish,000350.xml,0.9795222282409668,1682.072509765625,973.288818359375,1966.715576171875,1162.2296142578125
echinus,000350.xml,0.7844738364219666,2939.086181640625,1289.7801513671875,3179.164306640625,1506.4969482421875
scallop,000350.xml,0.6949107646942139,3648.145751953125,1449.187744140625,3837.1572265625,1626.3192138671875
scallop,000350.xml,0.6135185956954956,2771.4697265625,1993.4219970703125,3026.832275390625,2167.02001953125
scallop,000350.xml,0.40126344561576843,1999.1971435546875,1360.630859375,2227.8203125,1568.338134765625
holothurian,000227.xml,0.740516722202301,954.1407470703125,1668.354248046875,1354.098876953125,2054.960693359375
holothurian,000227.xml,0.5341909527778625,284.0343322753906,1366.3380126953125,687.9022827148438,1574.0787353515625
scallop,000375.xml,0.5999081134796143,1738.135498046875,1996.661376953125,1957.5218505859375,2168.177490234375
echinus,000139.xml,0.6930555105209351,2285.7197265625,655.4456176757812,2511.899658203125,863.7714233398438
holothurian,000139.xml,0.47653934359550476,20.349138259887695,559.3184204101562,775.3424072265625,904.5292358398438
echinus,000166.xml,0.8231403827667236,2945.3857421875,1352.5501708984375,3243.498046875,1575.917724609375
echinus,000166.xml,0.8184708952903748,561.3566284179688,1671.4998779296875,1000.3303833007812,2001.1767578125
holothurian,000166.xml,0.7320922017097473,1555.242431640625,1857.439208984375,2043.37890625,2146.9716796875
echinus,000166.xml,0.4936274290084839,3173.77099609375,1674.8184814453125,3809.27783203125,2136.94873046875
holothurian,000166.xml,0.30336079001426697,1368.3642578125,1129.29345703125,1867.2373046875,1323.0
scallop,000301.xml,0.6771734356880188,3199.937744140625,1744.6802978515625,3548.75439453125,1996.011962890625
scallop,000301.xml,0.6198381185531616,1568.7384033203125,1960.816162109375,1906.810546875,2167.44921875
scallop,000301.xml,0.6106804013252258,2653.48193359375,1227.704345703125,3235.796142578125,1714.537841796875
scallop,000301.xml,0.4172414541244507,471.1551818847656,1049.2645263671875,690.2616577148438,1214.7117919921875
scallop,000301.xml,0.31569403409957886,3157.166015625,1443.34716796875,3395.48291015625,1672.65673828125
holothurian,000626.xml,0.41935843229293823,1498.792724609375,765.1847534179688,1943.5220947265625,1096.553955078125
holothurian,000626.xml,0.4183785021305084,2694.75732421875,1829.54736328125,2904.12744140625,2151.817138671875
holothurian,000626.xml,0.3295057415962219,50.79045104980469,1028.4085693359375,785.7744140625,1351.3798828125
holothurian,000626.xml,0.3207670748233795,2738.219482421875,1403.4205322265625,2926.140625,1841.73583984375
echinus,000737.xml,0.6857635974884033,1867.681396484375,716.4547119140625,2075.591796875,912.6467895507812
echinus,000737.xml,0.5773958563804626,1781.8424072265625,1455.7294921875,1959.8331298828125,1643.2353515625
echinus,000737.xml,0.4911822974681854,768.216796875,1416.8570556640625,943.4580688476562,1601.253173828125
starfish,000107.xml,0.6944212913513184,1544.5928955078125,1066.10888671875,2020.350830078125,1366.718994140625
starfish,000010.xml,0.9128144979476929,334.72125244140625,493.99310302734375,586.4371337890625,732.5416259765625
starfish,000010.xml,0.8198374509811401,1485.0418701171875,296.54931640625,1750.9034423828125,536.5946655273438
holothurian,000010.xml,0.6008380055427551,1117.141357421875,708.6563720703125,1254.380126953125,1007.4412841796875
holothurian,000010.xml,0.4400261342525482,1113.0054931640625,194.7873077392578,1350.348876953125,463.4159851074219
holothurian,000010.xml,0.3878229856491089,110.69710540771484,39.33987808227539,275.8951110839844,140.87493896484375
holothurian,000010.xml,0.38693898916244507,62.526084899902344,425.99090576171875,162.5758514404297,646.6328735351562
holothurian,000010.xml,0.32469913363456726,293.21722412109375,0.0,397.6496887207031,164.54200744628906
echinus,000010.xml,0.3061840534210205,1581.092041015625,153.82400512695312,1719.247802734375,319.00244140625
scallop,000386.xml,0.5213987827301025,2580.8662109375,1277.250244140625,2787.00439453125,1460.4344482421875
starfish,000386.xml,0.48450684547424316,177.9031219482422,1379.826904296875,414.8772888183594,1572.1810302734375
scallop,000386.xml,0.4800432622432709,3049.306396484375,1445.473876953125,3258.74609375,1612.601806640625
starfish,000699.xml,0.8543065190315247,592.0804443359375,1892.0460205078125,1163.7847900390625,2175.87939453125
echinus,000699.xml,0.7297955751419067,245.39483642578125,738.2180786132812,605.3535766601562,1069.4893798828125
echinus,000699.xml,0.7065965533256531,1867.9478759765625,471.2889709472656,2084.513671875,698.3662719726562
echinus,000699.xml,0.6745373606681824,3386.038330078125,1280.53076171875,3766.548828125,1629.0101318359375
echinus,000699.xml,0.6026079058647156,2424.1396484375,302.4557189941406,2652.087158203125,518.6681518554688
echinus,000699.xml,0.45635128021240234,697.7500610351562,678.4096069335938,912.0938720703125,928.6118774414062
starfish,000427.xml,0.7444046139717102,1928.8690185546875,1991.2425537109375,2154.568115234375,2164.529052734375
starfish,000021.xml,0.89984530210495,973.8789672851562,391.7354736328125,1352.1240234375,804.36279296875
holothurian,000021.xml,0.506130039691925,780.5301513671875,748.7561645507812,952.6053466796875,953.4216918945312
echinus,000021.xml,0.49532032012939453,1343.26513671875,485.3214111328125,1577.021728515625,650.9960327148438
starfish,000021.xml,0.47549858689308167,446.0882263183594,214.38751220703125,551.0137329101562,313.6407470703125
holothurian,000021.xml,0.4543924927711487,29.437671661376953,393.1917419433594,235.45994567871094,1022.9994506835938
holothurian,000021.xml,0.3483923077583313,1049.972412109375,866.759521484375,1213.9686279296875,1065.44140625
scallop,000361.xml,0.5293436050415039,2989.51171875,893.07080078125,3255.44140625,1054.185302734375
starfish,000361.xml,0.30094823241233826,1075.11181640625,862.1361083984375,1353.60107421875,999.758056640625
scallop,000308.xml,0.8876362442970276,2996.598876953125,1704.883056640625,3254.5830078125,1941.8056640625
echinus,000196.xml,0.8215585947036743,0.0,1415.2066650390625,444.89459228515625,2007.03466796875
holothurian,000196.xml,0.6687140464782715,2740.628662109375,1253.8331298828125,3177.6748046875,1561.793701171875
echinus,000196.xml,0.6465482711791992,2188.4833984375,959.9210815429688,2374.0205078125,1167.3953857421875
holothurian,000196.xml,0.4264824092388153,1040.3466796875,1275.659912109375,1331.141357421875,1445.5511474609375
starfish,000752.xml,0.7807413339614868,1717.779296875,1280.7783203125,1922.52197265625,1466.75
echinus,000752.xml,0.6450250148773193,1346.883056640625,757.7279663085938,1544.18505859375,960.3751831054688
echinus,000752.xml,0.5937883853912354,2400.39111328125,1903.1763916015625,2586.569091796875,2111.451416015625
echinus,000752.xml,0.5426297187805176,2283.322509765625,96.88502502441406,2471.58251953125,292.057373046875
echinus,000752.xml,0.530217170715332,2105.365478515625,1873.7242431640625,2286.67236328125,2068.536865234375
echinus,000752.xml,0.3942289352416992,2662.216064453125,1736.92529296875,2833.842529296875,1927.8629150390625
echinus,000752.xml,0.30989140272140503,2504.546630859375,1332.399169921875,2680.048095703125,1528.61474609375
echinus,000776.xml,0.8527497053146362,2801.0078125,412.5578918457031,3160.966552734375,784.410400390625
echinus,000776.xml,0.4792635142803192,644.5279541015625,1982.0474853515625,869.2435302734375,2162.14453125
echinus,000776.xml,0.3765532374382019,1248.5260009765625,1180.34326171875,1445.874755859375,1401.7213134765625
echinus,000776.xml,0.37242427468299866,809.989013671875,1075.673095703125,984.7716064453125,1265.4296875
starfish,000776.xml,0.30529922246932983,2522.275146484375,1693.6341552734375,2747.750732421875,1858.385986328125
starfish,000080.xml,0.558870792388916,589.575927734375,1425.2220458984375,761.1749267578125,1532.5650634765625
starfish,000080.xml,0.391568660736084,967.5473022460938,848.682861328125,1190.19970703125,980.4649658203125
holothurian,000080.xml,0.37561872601509094,30.487030029296875,1278.275390625,374.71527099609375,1446.6201171875
echinus,000455.xml,0.6151964664459229,704.5669555664062,187.2139434814453,928.3038940429688,379.3480529785156
scallop,000339.xml,0.9284041523933411,2403.77734375,787.0936889648438,2671.91650390625,1003.055908203125
scallop,000339.xml,0.9129115343093872,1258.3673095703125,1446.034423828125,1583.8896484375,1761.2027587890625
starfish,000339.xml,0.8653018474578857,3224.1298828125,183.11395263671875,3702.67041015625,565.2931518554688
scallop,000339.xml,0.8374201655387878,1787.529541015625,1239.5140380859375,2103.4384765625,1489.3138427734375
scallop,000339.xml,0.8219095468521118,2952.2587890625,1174.3250732421875,3194.31640625,1416.970947265625
scallop,000339.xml,0.7987879514694214,2270.9951171875,389.9788513183594,2481.0625,566.3864135742188
scallop,000339.xml,0.7815542817115784,781.8251953125,1037.3134765625,1024.709716796875,1235.2271728515625
scallop,000339.xml,0.7394097447395325,2114.835205078125,1438.55224609375,2464.303955078125,1833.1741943359375
scallop,000339.xml,0.7008610963821411,2501.260009765625,1611.1676025390625,2877.019287109375,1957.51318359375
starfish,000339.xml,0.68296217918396,2048.424072265625,9.363033294677734,2408.14111328125,174.63162231445312
scallop,000339.xml,0.655701756477356,1014.1373291015625,1185.7501220703125,1230.03857421875,1394.9947509765625
scallop,000339.xml,0.6464910507202148,2116.080322265625,510.6363830566406,2338.840087890625,692.7833862304688
scallop,000339.xml,0.6346754431724548,1544.298583984375,1755.3446044921875,1910.656494140625,2117.447021484375
scallop,000339.xml,0.6114336252212524,1123.1734619140625,900.6563720703125,1343.3504638671875,1070.0802001953125
scallop,000339.xml,0.5840727090835571,116.83377075195312,1397.7933349609375,396.8717956542969,1699.507568359375
scallop,000339.xml,0.5682686567306519,2854.09912109375,1919.105224609375,3142.224609375,2163.34814453125
scallop,000339.xml,0.49573835730552673,1518.3828125,994.8316040039062,1746.3167724609375,1193.6607666015625
scallop,000339.xml,0.4613304138183594,3206.51220703125,1233.3739013671875,3476.20556640625,1510.0238037109375
scallop,000339.xml,0.4502774178981781,1791.7403564453125,376.51763916015625,2026.5484619140625,564.1965942382812
scallop,000339.xml,0.437097430229187,1143.561279296875,1045.8004150390625,1397.6710205078125,1270.249267578125
scallop,000339.xml,0.43389004468917847,1349.12060546875,1133.3770751953125,1588.8209228515625,1369.9349365234375
scallop,000339.xml,0.4332696497440338,1770.6912841796875,1482.49267578125,2080.445068359375,1732.7764892578125
scallop,000339.xml,0.416837215423584,1429.7535400390625,598.887939453125,1636.4219970703125,764.651123046875
scallop,000339.xml,0.4117177724838257,366.4971923828125,477.0254821777344,565.856201171875,724.8173828125
scallop,000339.xml,0.3571399748325348,2598.236572265625,96.06875610351562,2789.533935546875,284.5946350097656
scallop,000339.xml,0.34415915608406067,761.530517578125,377.938232421875,964.6279296875,544.6680297851562
holothurian,000219.xml,0.6313000321388245,10.084003448486328,863.240234375,261.0107116699219,1218.6181640625
starfish,000781.xml,0.8112518787384033,2317.412109375,2021.6229248046875,2715.0302734375,2169.88623046875
echinus,000781.xml,0.7767584323883057,2787.86865234375,936.9779663085938,2989.29345703125,1148.8096923828125
starfish,000781.xml,0.5030792951583862,2110.330810546875,780.2372436523438,2340.95458984375,966.9661865234375
echinus,000781.xml,0.45469382405281067,1905.0040283203125,1469.7958984375,2099.1416015625,1652.0755615234375
echinus,000781.xml,0.31124210357666016,1444.4246826171875,1083.037353515625,1634.1470947265625,1273.525634765625
starfish,000355.xml,0.9270199537277222,1598.9188232421875,1849.746337890625,1961.0704345703125,2164.930908203125
scallop,000355.xml,0.6938518285751343,2454.5654296875,1834.767333984375,2688.219970703125,2056.4443359375
scallop,000355.xml,0.5935600399971008,2700.01171875,1857.451416015625,2892.722900390625,2043.78173828125
echinus,000355.xml,0.5340529084205627,3375.201904296875,1960.599853515625,3698.058349609375,2167.89892578125
scallop,000355.xml,0.3434627652168274,1818.13525390625,1291.7626953125,2075.9306640625,1476.5797119140625
scallop,000283.xml,0.8454079627990723,2140.484619140625,1015.7459106445312,2650.242431640625,1470.730712890625
scallop,000283.xml,0.7838185429573059,921.9149780273438,250.23741149902344,1196.3455810546875,462.7221374511719
scallop,000283.xml,0.6942840814590454,3485.07080078125,1558.1773681640625,3839.999755859375,2175.1259765625
scallop,000283.xml,0.5107355117797852,3198.707275390625,154.3002471923828,3658.636962890625,428.9614562988281
scallop,000283.xml,0.4524993300437927,2971.50048828125,389.3075866699219,3260.36767578125,659.898193359375
scallop,000283.xml,0.4358944892883301,2159.6064453125,232.51348876953125,2527.137939453125,526.5160522460938
holothurian,000159.xml,0.4956279993057251,2938.6396484375,729.9461059570312,3262.30078125,1318.0657958984375
echinus,000654.xml,0.9012718200683594,831.1168212890625,397.0724182128906,1079.8184814453125,677.8342895507812
echinus,000654.xml,0.8874443173408508,1391.9088134765625,1947.196044921875,1652.5347900390625,2171.255859375
echinus,000654.xml,0.8644745945930481,944.4810791015625,1539.4625244140625,1176.3551025390625,1771.4105224609375
echinus,000654.xml,0.8631396889686584,2757.78662109375,1705.9251708984375,2992.487060546875,1934.0184326171875
echinus,000654.xml,0.762454628944397,1425.406005859375,90.07151794433594,1652.8099365234375,347.6445007324219
echinus,000654.xml,0.7084929943084717,934.708251953125,4.701382637023926,1184.44677734375,192.08065795898438
echinus,000654.xml,0.46519017219543457,230.6355438232422,254.4136962890625,411.9156799316406,453.23248291015625
echinus,000631.xml,0.8603061437606812,2505.487548828125,988.9273071289062,2869.9306640625,1355.548828125
echinus,000631.xml,0.8173332214355469,2050.494873046875,1798.4654541015625,2367.1005859375,2140.168701171875
echinus,000631.xml,0.4214796721935272,2583.587646484375,2032.3052978515625,2906.114013671875,2157.66259765625
echinus,000631.xml,0.4012645184993744,3111.55908203125,1257.0252685546875,3353.356689453125,1477.8133544921875
scallop,000412.xml,0.7168583273887634,2410.11474609375,690.1287841796875,2671.376953125,872.673828125
scallop,000412.xml,0.4363130033016205,2909.562744140625,627.1859130859375,3141.6015625,787.2267456054688
scallop,000412.xml,0.3592894375324249,1346.1578369140625,1733.4053955078125,1561.0648193359375,1918.4290771484375
scallop,000412.xml,0.32097893953323364,348.7261657714844,1169.46875,558.22998046875,1346.24755859375
echinus,000764.xml,0.8731396794319153,3046.367431640625,1103.2921142578125,3609.575927734375,1623.14453125
